packet_id,device_time,host_time,ecg,sample_idx,sample_time,time_ms
2,599620166463.3734,1780933333686.156,1078,58,599620166355.6812,1569.26220703125
2,599620166463.3734,1780933333686.158,1326,59,599620166363.3734,1576.9544677734375
2,599620166463.3734,1780933333686.1611,1658,60,599620166371.0657,1584.646728515625
2,599620166463.3734,1780933333686.1628,1608,61,599620166378.758,1592.339111328125
2,599620166463.3734,1780933333686.166,1496,62,599620166386.4503,1600.0313720703125
2,599620166463.3734,1780933333686.169,1535,63,599620166394.1427,1607.7237548828125
2,599620166463.3734,1780933333686.1711,1544,64,599620166401.835,1615.416015625
2,599620166463.3734,1780933333686.1738,1505,65,599620166409.5272,1623.1082763671875
2,599620166463.3734,1780933333686.176,1505,66,599620166417.2196,1630.8006591796875
2,599620166463.3734,1780933333686.179,1514,67,599620166424.9119,1638.492919921875
2,599620166463.3734,1780933333686.1812,1508,68,599620166432.6041,1646.1851806640625
2,599620166463.3734,1780933333686.1838,1501,69,599620166440.2965,1653.8775634765625
2,599620166463.3734,1780933333686.186,1467,70,599620166447.9888,1661.56982421875
2,599620166463.3734,1780933333686.189,1439,71,599620166455.6812,1669.26220703125
2,599620166463.3734,1780933333686.1912,1455,72,599620166463.3734,1676.9544677734375
3,599620167024.9198,1780933334180.564,1460,0,599620166471.0736,1684.6546630859375
3,599620167024.9198,1780933334180.575,1446,1,599620166478.766,1692.3470458984375
3,599620167024.9198,1780933334180.578,1448,2,599620166486.4583,1700.039306640625
3,599620167024.9198,1780933334180.581,1448,3,599620166494.1505,1707.7315673828125
3,599620167024.9198,1780933334180.583,1453,4,599620166501.8429,1715.4239501953125
3,599620167024.9198,1780933334180.5862,1473,5,599620166509.5352,1723.1162109375
3,599620167024.9198,1780933334180.5889,1480,6,599620166517.2275,1730.80859375
3,599620167024.9198,1780933334180.591,1485,7,599620166524.9198,1738.5008544921875
3,599620167024.9198,1780933334180.594,1478,8,599620166532.612,1746.193115234375
3,599620167024.9198,1780933334180.598,1442,9,599620166540.3044,1753.885498046875
3,599620167024.9198,1780933334180.5999,1446,10,599620166547.9967,1761.5777587890625
3,599620167024.9198,1780933334180.603,1496,11,599620166555.6891,1769.2701416015625
3,599620167024.9198,1780933334180.605,1512,12,599620166563.3813,1776.96240234375
3,599620167024.9198,1780933334180.6082,1489,13,599620166571.0736,1784.6546630859375
3,599620167024.9198,1780933334180.612,1458,14,599620166578.766,1792.3470458984375
3,599620167024.9198,1780933334180.615,1421,15,599620166586.4583,1800.039306640625
3,599620167024.9198,1780933334180.6172,1403,16,599620166594.1505,1807.7315673828125
3,599620167024.9198,1780933334180.6199,1385,17,599620166601.8429,1815.4239501953125
3,599620167024.9198,1780933334180.623,1332,18,599620166609.5352,1823.1162109375
3,599620167024.9198,1780933334180.625,1255,19,599620166617.2275,1830.80859375
3,599620167024.9198,1780933334180.6282,1162,20,599620166624.9198,1838.5008544921875
3,599620167024.9198,1780933334180.63,1075,21,599620166632.612,1846.193115234375
3,599620167024.9198,1780933334180.633,1030,22,599620166640.3044,1853.885498046875
3,599620167024.9198,1780933334180.635,1007,23,599620166647.9967,1861.5777587890625
3,599620167024.9198,1780933334180.6382,982,24,599620166655.6891,1869.2701416015625
3,599620167024.9198,1780933334180.64,950,25,599620166663.3813,1876.96240234375
3,599620167024.9198,1780933334180.643,925,26,599620166671.0736,1884.6546630859375
3,599620167024.9198,1780933334180.645,925,27,599620166678.766,1892.3470458984375
3,599620167024.9198,1780933334180.6482,923,28,599620166686.4583,1900.039306640625
3,599620167024.9198,1780933334180.651,875,29,599620166694.1505,1907.7315673828125
3,599620167024.9198,1780933334180.654,825,30,599620166701.8429,1915.4239501953125
3,599620167024.9198,1780933334180.656,834,31,599620166709.5352,1923.1162109375
3,599620167024.9198,1780933334180.659,846,32,599620166717.2275,1930.80859375
3,599620167024.9198,1780933334180.661,834,33,599620166724.9198,1938.5008544921875
3,599620167024.9198,1780933334180.664,839,34,599620166732.612,1946.193115234375
3,599620167024.9198,1780933334180.666,855,35,599620166740.3044,1953.885498046875
3,599620167024.9198,1780933334180.6692,857,36,599620166747.9967,1961.5777587890625
3,599620167024.9198,1780933334180.6719,846,37,599620166755.6891,1969.2701416015625
3,599620167024.9198,1780933334180.674,839,38,599620166763.3813,1976.96240234375
3,599620167024.9198,1780933334180.677,837,39,599620166771.0736,1984.6546630859375
3,599620167024.9198,1780933334180.6792,841,40,599620166778.766,1992.3470458984375
3,599620167024.9198,1780933334180.682,850,41,599620166786.4583,2000.039306640625
3,599620167024.9198,1780933334180.684,850,42,599620166794.1505,2007.7315673828125
3,599620167024.9198,1780933334180.687,827,43,599620166801.8429,2015.4239501953125
3,599620167024.9198,1780933334180.6892,791,44,599620166809.5352,2023.1162109375
3,599620167024.9198,1780933334180.692,766,45,599620166817.2275,2030.80859375
3,599620167024.9198,1780933334180.694,764,46,599620166824.9198,2038.5008544921875
3,599620167024.9198,1780933334180.697,771,47,599620166832.612,2046.193115234375
3,599620167024.9198,1780933334180.6992,773,48,599620166840.3044,2053.885498046875
3,599620167024.9198,1780933334180.702,757,49,599620166847.9967,2061.5777587890625
3,599620167024.9198,1780933334180.704,725,50,599620166855.6891,2069.2701416015625
3,599620167024.9198,1780933334180.707,705,51,599620166863.3813,2076.96240234375
3,599620167024.9198,1780933334180.71,721,52,599620166871.0736,2084.6546630859375
3,599620167024.9198,1780933334180.712,736,53,599620166878.766,2092.3470458984375
3,599620167024.9198,1780933334180.715,734,54,599620166886.4583,2100.039306640625
3,599620167024.9198,1780933334180.717,723,55,599620166894.1505,2107.7315673828125
3,599620167024.9198,1780933334180.72,718,56,599620166901.8429,2115.4239501953125
3,599620167024.9198,1780933334180.722,727,57,599620166909.5352,2123.1162109375
3,599620167024.9198,1780933334180.725,741,58,599620166917.2275,2130.80859375
3,599620167024.9198,1780933334180.727,748,59,599620166924.9198,2138.5008544921875
3,599620167024.9198,1780933334180.7302,739,60,599620166932.612,2146.193115234375
3,599620167024.9198,1780933334180.732,716,61,599620166940.3044,2153.885498046875
3,599620167024.9198,1780933334180.735,711,62,599620166947.9967,2161.5777587890625
3,599620167024.9198,1780933334180.737,725,63,599620166955.6891,2169.2701416015625
3,599620167024.9198,1780933334180.7402,739,64,599620166963.3813,2176.96240234375
3,599620167024.9198,1780933334180.742,734,65,599620166971.0736,2184.6546630859375
3,599620167024.9198,1780933334180.7449,702,66,599620166978.766,2192.3470458984375
3,599620167024.9198,1780933334180.747,680,67,599620166986.4583,2200.039306640625
3,599620167024.9198,1780933334180.75,698,68,599620166994.1505,2207.7315673828125
3,599620167024.9198,1780933334180.752,725,69,599620167001.8429,2215.4239501953125
3,599620167024.9198,1780933334180.755,732,70,599620167009.5352,2223.1162109375
3,599620167024.9198,1780933334180.757,725,71,599620167017.2275,2230.80859375
3,599620167024.9198,1780933334180.76,693,72,599620167024.9198,2238.5008544921875
4,599620167586.4764,1780933334764.426,655,0,599620167032.6302,2246.2113037109375
4,599620167586.4764,1780933334764.448,641,1,599620167040.3226,2253.9036865234375
4,599620167586.4764,1780933334764.451,648,2,599620167048.0149,2261.595947265625
4,599620167586.4764,1780933334764.4539,636,3,599620167055.7072,2269.2882080078125
4,599620167586.4764,1780933334764.457,593,4,599620167063.3995,2276.9805908203125
4,599620167586.4764,1780933334764.4602,534,5,599620167071.0918,2284.6728515625
4,599620167586.4764,1780933334764.4639,486,6,599620167078.7842,2292.365234375
4,599620167586.4764,1780933334764.472,475,7,599620167086.4764,2300.0574951171875
4,599620167586.4764,1780933334764.475,486,8,599620167094.1687,2307.749755859375
4,599620167586.4764,1780933334764.477,500,9,599620167101.8611,2315.442138671875
4,599620167586.4764,1780933334764.4802,511,10,599620167109.5533,2323.1343994140625
4,599620167586.4764,1780933334764.482,504,11,599620167117.2457,2330.8267822265625
4,599620167586.4764,1780933334764.4849,493,12,599620167124.938,2338.51904296875
4,599620167586.4764,1780933334764.488,502,13,599620167132.6302,2346.2113037109375
4,599620167586.4764,1780933334764.49,520,14,599620167140.3226,2353.9036865234375
4,599620167586.4764,1780933334764.493,532,15,599620167148.0149,2361.595947265625
4,599620167586.4764,1780933334764.496,532,16,599620167155.7072,2369.2882080078125
4,599620167586.4764,1780933334764.5,511,17,599620167163.3995,2376.9805908203125
4,599620167586.4764,1780933334764.503,468,18,599620167171.0918,2384.6728515625
4,599620167586.4764,1780933334764.505,486,19,599620167178.7842,2392.365234375
4,599620167586.4764,1780933334764.508,700,20,599620167186.4764,2400.0574951171875
4,599620167586.4764,1780933334764.5112,1073,21,599620167194.1687,2407.749755859375
4,599620167586.4764,1780933334764.513,1105,22,599620167201.8611,2415.442138671875
4,599620167586.4764,1780933334764.516,470,23,599620167209.5533,2423.1343994140625
4,599620167586.4764,1780933334764.518,-111,24,599620167217.2457,2430.8267822265625
4,599620167586.4764,1780933334764.521,65,25,599620167224.938,2438.51904296875
4,599620167586.4764,1780933334764.524,475,26,599620167232.6302,2446.2113037109375
4,599620167586.4764,1780933334764.526,536,27,599620167240.3226,2453.9036865234375
4,599620167586.4764,1780933334764.529,486,28,599620167248.0149,2461.595947265625
4,599620167586.4764,1780933334764.531,532,29,599620167255.7072,2469.2882080078125
4,599620167586.4764,1780933334764.534,554,30,599620167263.3995,2476.9805908203125
4,599620167586.4764,1780933334764.536,541,31,599620167271.0918,2484.6728515625
4,599620167586.4764,1780933334764.539,559,32,599620167278.7842,2492.365234375
4,599620167586.4764,1780933334764.541,586,33,599620167286.4764,2500.0574951171875
4,599620167586.4764,1780933334764.544,591,34,599620167294.1687,2507.749755859375
4,599620167586.4764,1780933334764.547,582,35,599620167301.8611,2515.442138671875
4,599620167586.4764,1780933334764.549,566,36,599620167309.5533,2523.1343994140625
4,599620167586.4764,1780933334764.552,561,37,599620167317.2457,2530.8267822265625
4,599620167586.4764,1780933334764.554,570,38,599620167324.938,2538.51904296875
4,599620167586.4764,1780933334764.557,564,39,599620167332.6302,2546.2113037109375
4,599620167586.4764,1780933334764.559,516,40,599620167340.3226,2553.9036865234375
4,599620167586.4764,1780933334764.562,473,41,599620167348.0149,2561.595947265625
4,599620167586.4764,1780933334764.564,484,42,599620167355.7072,2569.2882080078125
4,599620167586.4764,1780933334764.567,516,43,599620167363.3995,2576.9805908203125
4,599620167586.4764,1780933334764.569,534,44,599620167371.0918,2584.6728515625
4,599620167586.4764,1780933334764.572,552,45,599620167378.7842,2592.365234375
4,599620167586.4764,1780933334764.575,575,46,599620167386.4764,2600.0574951171875
4,599620167586.4764,1780933334764.577,598,47,599620167394.1687,2607.749755859375
4,599620167586.4764,1780933334764.58,616,48,599620167401.8611,2615.442138671875
4,599620167586.4764,1780933334764.582,645,49,599620167409.5533,2623.1343994140625
4,599620167586.4764,1780933334764.585,693,50,599620167417.2457,2630.8267822265625
4,599620167586.4764,1780933334764.587,734,51,599620167424.938,2638.51904296875
4,599620167586.4764,1780933334764.59,746,52,599620167432.6302,2646.2113037109375
4,599620167586.4764,1780933334764.592,746,53,599620167440.3226,2653.9036865234375
4,599620167586.4764,1780933334764.595,759,54,599620167448.0149,2661.595947265625
4,599620167586.4764,1780933334764.597,773,55,599620167455.7072,2669.2882080078125
4,599620167586.4764,1780933334764.6,757,56,599620167463.3995,2676.9805908203125
4,599620167586.4764,1780933334764.602,718,57,599620167471.0918,2684.6728515625
4,599620167586.4764,1780933334764.605,661,58,599620167478.7842,2692.365234375
4,599620167586.4764,1780933334764.607,584,59,599620167486.4764,2700.0574951171875
4,599620167586.4764,1780933334764.61,477,60,599620167494.1687,2707.749755859375
4,599620167586.4764,1780933334764.6128,375,61,599620167501.8611,2715.442138671875
4,599620167586.4764,1780933334764.616,332,62,599620167509.5533,2723.1343994140625
4,599620167586.4764,1780933334764.618,325,63,599620167517.2457,2730.8267822265625
4,599620167586.4764,1780933334764.621,286,64,599620167524.938,2738.51904296875
4,599620167586.4764,1780933334764.624,254,65,599620167532.6302,2746.2113037109375
